,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
85,AAPL230512C00165000,2023-05-03 19:59:20+00:00,165.0,5.65,5.55,5.75,-0.4499998,-7.3770466,980.0,3575,0.4024717956542969,True,REGULAR,USD
86,AAPL230512C00167500,2023-05-03 19:59:59+00:00,167.5,4.15,4.1,4.2,-0.4699998,-10.173156,2535.0,3981,0.3820862573242187,False,REGULAR,USD
87,AAPL230512C00170000,2023-05-03 19:59:50+00:00,170.0,2.93,2.92,2.98,-0.31999993,-9.846151,10642.0,5381,0.37085590087890624,False,REGULAR,USD
88,AAPL230512C00172500,2023-05-03 19:59:58+00:00,172.5,1.99,1.94,2.01,-0.17000008,-7.8703737,4002.0,3500,0.36035795898437495,False,REGULAR,USD
89,AAPL230512C00175000,2023-05-03 19:59:50+00:00,175.0,1.27,1.26,1.29,-0.08000004,-5.925929,8886.0,7201,0.3518131225585937,False,REGULAR,USD
90,AAPL230512C00177500,2023-05-03 19:59:59+00:00,177.5,0.79,0.76,0.81,-0.00999999,-1.2499988,3222.0,2891,0.3481510498046875,False,REGULAR,USD
91,AAPL230512C00180000,2023-05-03 19:59:58+00:00,180.0,0.5,0.48,0.5,0.03999999,8.69565,6649.0,6978,0.34766277343749996,False,REGULAR,USD
92,AAPL230512C00182500,2023-05-03 19:59:45+00:00,182.5,0.3,0.28,0.31,0.02000001,7.1428614,3134.0,1923,0.35108070800781244,False,REGULAR,USD
93,AAPL230512C00185000,2023-05-03 19:59:43+00:00,185.0,0.2,0.19,0.2,0.030000001,17.647058,4036.0,4764,0.358404853515625,False,REGULAR,USD
94,AAPL230512C00187500,2023-05-03 19:59:41+00:00,187.5,0.13,0.11,0.13,0.029999994,29.999992,755.0,1396,0.366217275390625,False,REGULAR,USD
95,AAPL230512C00190000,2023-05-03 19:59:22+00:00,190.0,0.1,0.08,0.1,0.020000003,25.000006,1087.0,1720,0.38477177734374995,False,REGULAR,USD
96,AAPL230512C00192500,2023-05-03 19:15:20+00:00,192.5,0.07,0.05,0.07,0.02,39.999996,1616.0,406,0.39551385742187506,False,REGULAR,USD
97,AAPL230512C00195000,2023-05-03 19:58:37+00:00,195.0,0.05,0.04,0.05,0.010000002,25.000006,130.0,615,0.4062559375,False,REGULAR,USD
98,AAPL230512C00200000,2023-05-03 19:57:40+00:00,200.0,0.03,0.02,0.04,0.01,50.0,173.0,636,0.45117736328125,False,REGULAR,USD
99,AAPL230512C00205000,2023-05-03 14:56:00+00:00,205.0,0.02,0.01,0.03,0.01,100.0,6.0,357,0.48828636718750007,False,REGULAR,USD
100,AAPL230512C00210000,2023-05-01 14:14:17+00:00,210.0,0.01,0.0,0.03,0.0,0.0,3.0,190,0.500005,False,REGULAR,USD
101,AAPL230512C00215000,2023-05-01 17:26:20+00:00,215.0,0.02,0.0,0.02,0.0,0.0,38.0,65,0.5312546875,False,REGULAR,USD
102,AAPL230512C00225000,2023-05-01 16:53:27+00:00,225.0,0.01,0.0,0.02,0.0,0.0,,1,0.6093789062500001,False,REGULAR,USD
103,AAPL230512C00230000,2023-04-12 18:31:53+00:00,230.0,0.02,0.0,0.02,0.0,0.0,,1,0.6562534375000001,False,REGULAR,USD
104,AAPL230512C00235000,2023-04-14 15:07:04+00:00,235.0,0.01,0.0,0.02,0.0,0.0,,8,0.6875031250000001,False,REGULAR,USD
105,AAPL230512C00250000,2023-04-27 19:35:34+00:00,250.0,0.01,0.0,0.01,0.0,0.0,1.0,22,0.7500025,False,REGULAR,USD
106,AAPL230519C00050000,2023-03-16 16:10:49+00:00,50.0,105.0,114.65,116.85,0.0,0.0,,4,1.0000000000000003e-05,True,REGULAR,USD
107,AAPL230519C00055000,2023-03-16 16:46:51+00:00,55.0,100.2,109.3,111.05,0.0,0.0,,5,1.0000000000000003e-05,True,REGULAR,USD
108,AAPL230519C00060000,2023-04-24 17:16:43+00:00,60.0,104.85,106.95,109.2,0.0,0.0,1.0,2698,2.5332067919921872,True,REGULAR,USD
109,AAPL230519C00065000,2023-01-09 14:31:47+00:00,65.0,67.15,88.2,88.5,0.0,0.0,2.0,2758,1.0000000000000003e-05,True,REGULAR,USD
110,AAPL230519C00070000,2023-04-26 14:02:59+00:00,70.0,94.0,97.15,99.45,0.0,0.0,1.0,2043,2.307621418457031,True,REGULAR,USD
111,AAPL230519C00075000,2023-04-24 18:36:43+00:00,75.0,90.15,90.95,93.2,0.0,0.0,11.0,1004,2.0937547656249995,True,REGULAR,USD
112,AAPL230519C00080000,2023-04-24 14:12:48+00:00,80.0,85.12,86.05,89.3,0.0,0.0,1.0,1359,1.5957051464843748,True,REGULAR,USD
113,AAPL230519C00085000,2023-05-01 13:39:05+00:00,85.0,84.45,81.7,83.15,0.0,0.0,2.0,2551,1.7783214208984375,True,REGULAR,USD
114,AAPL230519C00090000,2023-04-20 18:04:10+00:00,90.0,77.63,77.05,79.35,0.0,0.0,5.0,8707,1.6669938525390626,True,REGULAR,USD
